classifier_name,dataset_name,accuracy
16,DistalPhalanxOutlineAgeGroup,0.7410071942446043
16,DistalPhalanxOutlineCorrect,0.7898550724637681
16,DistalPhalanxTW,0.697841726618705
16,DodgerLoopDay,0.65
16,DodgerLoopGame,0.855072463768116
16,DodgerLoopWeekend,0.9855072463768116
16,ECG200,0.92
16,ECG5000,0.946
16,ECGFiveDays,1.0
16,EOGHorizontalSignal,0.580110497237569
16,EOGVerticalSignal,0.5414364640883977
16,Earthquakes,0.7482014388489209
16,ElectricDevices,0.7398521592530152
16,EthanolLevel,0.588
16,FaceAll,0.8053254437869822
16,FaceFour,0.9886363636363636
16,FacesUCR,0.9604878048780487
16,FiftyWords,0.8373626373626374
16,Fish,0.9771428571428571
16,FordA,0.95
16,FordB,0.817283950617284
16,FreezerRegularTrain,0.9996491228070176
16,FreezerSmallTrain,0.9670175438596491
16,Fungi,1.0
16,GestureMidAirD1,0.7384615384615385
16,GestureMidAirD2,0.6307692307692307
16,GestureMidAirD3,0.4461538461538462
16,GesturePebbleZ1,0.9069767441860465
16,GesturePebbleZ2,0.8544303797468354
16,GunPoint,0.9933333333333333
16,GunPointAgeSpan,0.9936708860759493
16,GunPointMaleVersusFemale,1.0
16,GunPointOldVersusYoung,1.0
16,Ham,0.7142857142857143
16,HandOutlines,0.9324324324324325
16,Haptics,0.5487012987012987
16,Herring,0.65625
16,HouseTwenty,0.9663865546218487
16,InlineSkate,0.44545454545454544
16,InsectEPGRegularTrain,1.0
16,InsectEPGSmallTrain,0.9919678714859438
16,InsectWingbeatSound,0.6732323232323232
16,ItalyPowerDemand,0.9640427599611273
16,LargeKitchenAppliances,0.8586666666666667
16,Lightning2,0.7377049180327869
16,Lightning7,0.7945205479452054
16,Mallat,0.9462686567164179
16,Meat,0.9666666666666667
16,MedicalImages,0.8039473684210526
16,MelbournePedestrian,0.9602296022960229
16,MiddlePhalanxOutlineAgeGroup,0.5974025974025974
16,MiddlePhalanxOutlineCorrect,0.8556701030927835
16,MiddlePhalanxTW,0.5324675324675324
16,MixedShapesRegularTrain,0.9711340206185567
16,MixedShapesSmallTrain,0.9484536082474226
16,MoteStrain,0.9329073482428115
16,NonInvasiveFetalECGThorax1,0.9475826972010178
16,NonInvasiveFetalECGThorax2,0.9674300254452927
16,OSULeaf,0.9504132231404959
16,OliveOil,0.9333333333333333
16,PLAID,0.9366852886405959
16,PhalangesOutlinesCorrect,0.8333333333333334
16,Phoneme,0.2916666666666667
16,PickupGestureWiimoteZ,0.86
16,PigAirwayPressure,0.8701923076923077
16,PigArtPressure,0.9855769230769231
16,PigCVP,0.9567307692307693
16,Plane,1.0
16,PowerCons,0.9888888888888889
16,ProximalPhalanxOutlineAgeGroup,0.8585365853658536
16,ProximalPhalanxOutlineCorrect,0.9106529209621993
16,ProximalPhalanxTW,0.8097560975609757
16,RefrigerationDevices,0.49333333333333335
16,Rock,0.82
16,ScreenType,0.48
16,SemgHandGenderCh2,0.885
16,SemgHandMovementCh2,0.6955555555555556
16,SemgHandSubjectCh2,0.8711111111111111
16,ShakeGestureWiimoteZ,0.88
16,ShapeletSim,1.0
16,ShapesAll,0.9266666666666666
16,SmallKitchenAppliances,0.8373333333333334
16,SmoothSubspace,0.9333333333333333
16,SonyAIBORobotSurface1,0.8851913477537438
16,SonyAIBORobotSurface2,0.9202518363064008
16,StarLightCurves,0.9814230208839242
16,Strawberry,0.981081081081081
16,SwedishLeaf,0.9632
16,Symbols,0.9829145728643216
16,SyntheticControl,0.9833333333333333
16,ToeSegmentation1,0.9605263157894737
16,ToeSegmentation2,0.9076923076923077
16,Trace,1.0
16,TwoLeadECG,0.9982440737489026
16,TwoPatterns,0.997
16,UMD,0.9930555555555556
16,UWaveGestureLibraryAll,0.974036850921273
16,UWaveGestureLibraryX,0.8464544946957008
16,UWaveGestureLibraryY,0.7777777777777778
16,UWaveGestureLibraryZ,0.7964824120603015
16,Wafer,0.9990266060999351
16,Wine,0.8333333333333334
16,WordSynonyms,0.7445141065830722
16,Worms,0.7532467532467533
16,WormsTwoClass,0.7922077922077922
16,Yoga,0.9103333333333333
32,ACSF1,0.91
